k8,k16,b4,e11,l1,b5,b2b,d2,j2,survey_year,firm_age,log_size,log_sales,survey_year_cat,target_formal_credit,target_applied_credit,k82a,k162a,k162b
,,yes,no,196.0,2021.0,0.0,215549852.0,1.0,2025,4.0,5.283203601837158,19.188702777180847,2025,0.0,0.0,no,no,no
,,no,no,13.0,2011.0,0.0,1800000.0,0.0,2025,14.0,2.6390573978424072,14.403297778421795,2025,0.0,0.0,no,no,no
,,yes,no,32.0,1947.0,0.0,5535000.0,0.0,2025,78.0,3.4965076446533203,15.52660230479333,2025,0.0,0.0,no,no,no
,,no,yes,16.0,2000.0,0.0,3000000.0,0.0,2025,25.0,2.8332133293151855,14.914123179965662,2025,0.0,0.0,no,no,no
,,no,yes,10.0,2007.0,0.0,5000000.0,48.0,2025,18.0,2.397895336151123,15.424948670398354,2025,0.0,0.0,no,no,no
,,no,yes,10.0,2016.0,0.0,2600000.0,0.0,2025,9.0,2.397895336151123,14.77102238760702,2025,1.0,1.0,yes,yes,no
,,no,no,100.0,2010.0,0.0,35000000.0,0.0,2025,15.0,4.6151204109191895,17.370858648025116,2025,0.0,0.0,no,no,no
,,no,yes,8.0,2010.0,0.0,,0.0,2025,15.0,2.1972246170043945,,2025,0.0,0.0,no,no,no
,,no,no,400.0,2000.0,0.0,45600000.0,15.0,2025,25.0,5.993961334228516,17.63541829641444,2025,0.0,0.0,no,no,no
,,yes,no,30.0,1990.0,0.0,3500000.0,0.0,2025,35.0,3.4339871406555176,15.068273812173887,2025,0.0,0.0,no,no,no
,,no,yes,7.0,2014.0,0.0,1825000.0,0.0,2025,11.0,2.079441547393799,14.417091092943783,2025,0.0,0.0,no,no,no
,,no,no,85.0,2012.0,0.0,73695000.0,0.0,2025,13.0,4.454347133636475,18.115445525822437,2025,0.0,0.0,no,no,no
,,no,yes,14.0,2019.0,0.0,100000000.0,0.0,2025,6.0,2.70805025100708,18.420680753952364,2025,0.0,0.0,no,no,no
,,no,no,30.0,2016.0,0.0,9000000.0,0.0,2025,9.0,3.4339871406555176,16.012735246411598,2025,0.0,0.0,no,no,no
,,no,no,6.0,1980.0,0.0,1500000.0,0.0,2025,45.0,1.945910096168518,14.220976332738882,2025,0.0,0.0,no,no,no
,,no,no,15.0,2017.0,0.0,15000000.0,0.0,2025,8.0,2.7725887298583984,16.52356082573315,2025,0.0,0.0,no,no,no
,,no,no,35.0,1988.0,0.0,,0.0,2025,37.0,3.5835189819335938,,2025,0.0,0.0,no,no,no
,,no,no,8.0,1980.0,0.0,1900000.0,0.0,2025,45.0,2.1972246170043945,14.45736497045232,2025,0.0,0.0,no,no,no
,,no,no,11.0,1970.0,0.0,6152000.0,0.0,2025,55.0,2.4849066734313965,15.632287952716368,2025,0.0,0.0,no,no,no
,,no,no,12.0,1986.0,0.0,11000000.0,4.0,2025,39.0,2.5649492740631104,16.213405921671733,2025,0.0,0.0,no,no,no
,,no,yes,24.0,1969.0,0.0,6395510.0,0.0,2025,56.0,3.2188758850097656,15.671106895979452,2025,0.0,0.0,no,no,no
,,no,no,450.0,2019.0,0.0,,5.0,2025,6.0,6.111467361450195,,2025,0.0,0.0,no,no,no
,,no,yes,10.0,2009.0,0.0,30000000.0,0.0,2025,16.0,2.397895336151123,17.216707972959764,2025,0.0,1.0,no,no,yes
,,yes,no,521.0,1988.0,0.0,750000000.0,0.0,2025,37.0,6.257667541503906,20.435583765827964,2025,0.0,0.0,no,no,no
,,no,no,14.0,2016.0,0.0,19600000.0,0.0,2025,9.0,2.70805025100708,16.791040175221152,2025,0.0,0.0,no,no,no
,,no,no,88.0,2017.0,0.0,40000000.0,0.0,2025,8.0,4.488636493682861,17.50439003707821,2025,0.0,0.0,no,no,no
,,no,yes,7.0,2021.0,0.0,5400000.0,0.0,2025,4.0,2.079441547393799,15.501909696719672,2025,0.0,0.0,no,no,no
,,no,no,40.0,2005.0,0.0,30000000.0,0.0,2025,20.0,3.7135720252990723,17.216707972959764,2025,0.0,0.0,no,no,no
,,no,no,55.0,2022.0,0.0,17000000.0,0.0,2025,3.0,4.025351524353027,16.648723960844016,2025,1.0,0.0,yes,no,no
,,no,no,100.0,2017.0,0.0,2000000000.0,0.0,2025,8.0,4.6151204109191895,21.416413018006356,2025,0.0,0.0,no,no,no
,,yes,yes,14.0,1999.0,0.0,,0.0,2025,26.0,2.70805025100708,,2025,0.0,0.0,no,no,no
,,no,yes,6.0,2023.0,0.0,7300000.0,0.0,2025,2.0,1.945910096168518,15.803385043104912,2025,0.0,0.0,no,no,no
,,no,no,46.0,1996.0,49.0,5000000.0,0.0,2025,29.0,3.8501474857330322,15.424948670398354,2025,0.0,0.0,no,no,no
,,no,no,60.0,2012.0,0.0,15000000.0,0.0,2025,13.0,4.110873699188232,16.52356082573315,2025,0.0,0.0,no,no,no
,,no,no,25.0,1998.0,0.0,3600000.0,0.0,2025,27.0,3.25809645652771,15.096444681204078,2025,0.0,0.0,no,no,no
,,no,no,9.0,2000.0,0.0,1300000.0,0.0,2025,25.0,2.3025851249694824,14.077875591662238,2025,0.0,0.0,no,no,no
,,no,no,250.0,1940.0,0.0,76800000.0,0.0,2025,85.0,5.525453090667725,18.156715211138735,2025,1.0,1.0,yes,yes,no
,,no,no,51.0,2018.0,0.0,85000000.0,0.0,2025,7.0,3.9512436389923096,18.258161826219297,2025,0.0,0.0,no,no,no
,,no,no,35.0,2009.0,0.0,18000000.0,0.0,2025,16.0,3.5835189819335938,16.705882371415992,2025,0.0,0.0,no,no,no
,,no,yes,11.0,2011.0,0.0,750000.0,0.0,2025,14.0,2.4849066734313965,13.527829818844937,2025,0.0,0.0,no,no,no
,,no,no,5.0,2007.0,0.0,2190000.0,0.0,2025,18.0,1.7917594909667969,14.599412558413583,2025,0.0,0.0,no,no,no
,,no,yes,10.0,2017.0,0.0,1500000.0,0.0,2025,8.0,2.397895336151123,14.220976332738882,2025,0.0,0.0,no,no,no
,,no,no,62.0,2004.0,0.0,35000000.0,0.0,2025,21.0,4.143134593963623,17.370858648025116,2025,0.0,0.0,no,no,no
,,no,yes,5.0,2020.0,0.0,840000.0,5.0,2025,5.0,1.7917594909667969,13.641158361294979,2025,0.0,0.0,no,no,no
,,yes,no,80.0,2010.0,0.0,25000000.0,0.0,2025,15.0,4.394449234008789,17.034386422832473,2025,0.0,0.0,no,no,no
,,no,yes,20.0,2010.0,0.0,10000000.0,0.0,2025,15.0,3.044522523880005,16.118095750958314,2025,0.0,0.0,no,no,no
,,no,no,10.0,2015.0,0.0,4600000.0,0.0,2025,10.0,2.397895336151123,15.341567078850604,2025,0.0,0.0,no,no,no
,,no,yes,6.0,2019.0,0.0,2200000.0,0.0,2025,6.0,1.945910096168518,14.603968372873895,2025,0.0,0.0,no,no,no
,,no,no,8.0,2011.0,0.0,52400000.0,0.0,2025,14.0,2.1972246170043945,17.77441716837524,2025,0.0,0.0,no,no,no
,,no,no,26.0,2019.0,0.0,5900000.0,5.0,2025,6.0,3.295836925506592,15.59046307836746,2025,0.0,0.0,no,no,no
,,yes,no,286.0,2001.0,0.0,,0.0,2025,24.0,5.659482002258301,,2025,0.0,0.0,no,no,no
,,no,yes,11.0,2017.0,0.0,1777000.0,0.0,2025,8.0,2.4849066734313965,14.390437669882832,2025,0.0,0.0,no,no,no
,,no,yes,11.0,2007.0,0.0,255000000.0,0.0,2025,18.0,2.4849066734313965,19.35677410704427,2025,0.0,0.0,no,no,no
,,no,yes,5.0,2018.0,0.0,730000.0,0.0,2025,7.0,1.7917594909667969,13.500801182986649,2025,0.0,0.0,no,no,no
,,no,yes,10.0,2015.0,0.0,4000000.0,0.0,2025,10.0,2.397895336151123,15.201805169084134,2025,0.0,0.0,no,no,no
,,no,yes,7.0,1948.0,0.0,1224000.0,5.0,2025,77.0,2.079441547393799,14.01763555904754,2025,0.0,0.0,no,no,no
,,no,yes,100.0,1994.0,0.0,20000000.0,0.0,2025,31.0,4.6151204109191895,16.811242881518265,2025,1.0,1.0,yes,yes,no
,,no,yes,37.0,2009.0,0.0,32500000.0,0.0,2025,16.0,3.6375861167907715,17.296750678069195,2025,0.0,0.0,no,no,no
,,no,no,11.0,1984.0,0.0,2000000.0,0.0,2025,41.0,2.4849066734313965,14.508658238524095,2025,0.0,0.0,no,no,no
,,yes,no,27.0,2007.0,0.0,190000000.0,0.0,2025,18.0,3.332204580307007,19.06253463538792,2025,1.0,1.0,yes,yes,no
,,no,no,43.0,2003.0,0.0,11000000.0,0.0,2025,22.0,3.7841897010803223,16.213405921671733,2025,0.0,0.0,no,no,no
,,no,no,75.0,2015.0,0.0,18000000.0,0.0,2025,10.0,4.330733299255371,16.705882371415992,2025,0.0,0.0,no,no,no
,,no,no,30.0,2003.0,0.0,39000000.0,0.0,2025,22.0,3.4339871406555176,17.479072229734946,2025,0.0,0.0,no,no,no
,,no,no,5.0,2020.0,0.0,2250000.0,0.0,2025,5.0,1.7917594909667969,14.626441218624949,2025,0.0,0.0,no,no,no
,,no,no,75.0,2018.0,0.0,23000000.0,0.0,2025,7.0,4.330733299255371,16.951004817371683,2025,0.0,0.0,no,no,no
,,no,no,5.0,2023.0,0.0,1100000.0,0.0,2025,2.0,1.7917594909667969,13.910821646859095,2025,0.0,0.0,no,no,no
,,yes,no,24.0,2006.0,0.0,9000000.0,48.0,2025,19.0,3.2188758850097656,16.012735246411598,2025,0.0,0.0,no,no,no
,,no,yes,35.0,2008.0,0.0,15000000.0,1.0,2025,17.0,3.5835189819335938,16.52356082573315,2025,0.0,0.0,no,no,no
,,no,no,13.0,2000.0,0.0,8000000.0,0.0,2025,25.0,2.6390573978424072,15.894952224644102,2025,0.0,0.0,no,no,no
,,no,no,100.0,2013.0,0.0,54000000.0,0.0,2025,12.0,4.6151204109191895,17.804494623047066,2025,0.0,0.0,no,no,no
,,yes,no,8.0,1994.0,0.0,3500000.0,5.0,2025,31.0,2.1972246170043945,15.068273812173887,2025,1.0,0.0,yes,no,no
,,no,yes,7.0,1995.0,0.0,1000000.0,0.0,2025,30.0,2.079441547393799,13.815511557963774,2025,0.0,0.0,no,no,no
,,yes,no,50.0,1985.0,0.0,12000000.0,0.0,2025,40.0,3.931825637817383,16.300417291085605,2025,0.0,0.0,no,no,no
,,no,no,250.0,1995.0,100.0,1081245457.0,0.0,2025,30.0,5.525453090667725,20.8013794155079,2025,0.0,0.0,no,no,no
,,no,yes,60.0,1990.0,0.0,10000000.0,0.0,2025,35.0,4.110873699188232,16.118095750958314,2025,0.0,0.0,no,no,no
,,no,yes,5.0,2020.0,0.0,1000000.0,0.0,2025,5.0,1.7917594909667969,13.815511557963774,2025,0.0,0.0,no,no,no
,,no,no,93.0,2010.0,80.0,30000000.0,0.0,2025,15.0,4.543294906616211,17.216707972959764,2025,0.0,0.0,no,no,no
,,yes,no,10.0,1986.0,0.0,,0.0,2025,39.0,2.397895336151123,,2025,0.0,0.0,no,no,no
,,no,no,20.0,2013.0,0.0,58500000.0,20.0,2025,12.0,3.044522523880005,17.8845373292961,2025,0.0,0.0,no,no,no
,,no,yes,5.0,2004.0,0.0,232500.0,0.0,2025,21.0,1.7917594909667969,12.356649805075568,2025,0.0,0.0,no,no,no
,,no,no,10.0,2009.0,0.0,7000000.0,0.0,2025,16.0,2.397895336151123,15.76142084987672,2025,1.0,1.0,yes,yes,no
,,no,no,5.0,2017.0,0.0,896146.0,0.0,2025,8.0,1.7917594909667969,13.705859741000287,2025,0.0,0.0,no,no,no
,,no,no,22.0,2018.0,0.0,20000000.0,0.0,2025,7.0,3.1354942321777344,16.811242881518265,2025,0.0,0.0,no,no,no
,,no,no,6.0,2015.0,0.0,1900000.0,0.0,2025,10.0,1.945910096168518,14.45736497045232,2025,0.0,0.0,no,no,no
,,no,yes,12.0,2010.0,0.0,3000000.0,0.0,2025,15.0,2.5649492740631104,14.914123179965662,2025,1.0,1.0,yes,yes,yes
,,no,no,82.0,1973.0,0.0,,0.0,2025,52.0,4.418840408325195,,2025,0.0,0.0,no,no,no
,,no,yes,6.0,2024.0,0.0,450682.0,0.0,2025,1.0,1.945910096168518,13.01851948886374,2025,0.0,0.0,no,no,no
,,no,no,16.0,2019.0,0.0,8000000.0,0.0,2025,6.0,2.8332133293151855,15.894952224644102,2025,0.0,0.0,no,no,no
,,yes,yes,1200.0,1975.0,0.0,1201121454.0,0.0,2025,50.0,7.090909957885742,20.90652150315762,2025,,,,,
,,no,yes,5.0,2009.0,0.0,1200000.0,0.0,2025,16.0,1.7917594909667969,13.997832948091215,2025,0.0,0.0,no,no,no
,,no,yes,5.0,2019.0,0.0,790245.0,10.0,2025,6.0,1.7917594909667969,13.580099568375715,2025,0.0,0.0,no,no,no
,,no,no,10.0,2015.0,0.0,1300000.0,0.0,2025,10.0,2.397895336151123,14.077875591662238,2025,0.0,0.0,no,no,no
,,no,no,5.0,2019.0,0.0,650000.0,5.0,2025,6.0,1.7917594909667969,13.384729180332174,2025,0.0,0.0,no,no,no
,,no,yes,72.0,1981.0,0.0,3000000.0,1.0,2025,44.0,4.290459632873535,14.914123179965662,2025,1.0,0.0,yes,no,no
,,no,no,5.0,2000.0,0.0,6000000.0,0.0,2025,25.0,1.7917594909667969,15.607270193858982,2025,0.0,0.0,no,no,no
,,no,no,8.0,1995.0,0.0,5400000.0,0.0,2025,30.0,2.1972246170043945,15.501909696719672,2025,0.0,0.0,no,no,no
,,no,no,6.0,2021.0,0.0,3400000.0,5.0,2025,4.0,1.945910096168518,15.039286283703994,2025,1.0,0.0,yes,no,no
,,no,no,73.0,2019.0,0.0,95000000.0,0.0,2025,6.0,4.304065227508545,18.36938746009113,2025,0.0,0.0,no,no,no
,,no,yes,105.0,2004.0,0.0,24000000.0,0.0,2025,21.0,4.6634392738342285,16.993564429978885,2025,0.0,1.0,no,yes,no
,,no,no,54.0,2008.0,0.0,7500000.0,2.0,2025,17.0,4.007333278656006,15.830413711839864,2025,1.0,0.0,yes,no,no
,,yes,no,5.0,2021.0,0.0,,0.0,2025,4.0,1.7917594909667969,,2025,0.0,0.0,no,no,no
,,no,,10.0,2021.0,0.0,4000000.0,1.0,2025,4.0,2.397895336151123,15.201805169084134,2025,0.0,0.0,no,no,no
,,no,yes,16.0,1998.0,0.0,5000000.0,0.0,2025,27.0,2.8332133293151855,15.424948670398354,2025,1.0,0.0,yes,no,no
,,no,no,860.0,2014.0,100.0,3500000000.0,0.0,2025,11.0,6.758094310760498,21.976028805727495,2025,0.0,0.0,no,no,no
,,no,yes,7.0,2001.0,0.0,1500000.0,0.0,2025,24.0,2.079441547393799,14.220976332738882,2025,0.0,0.0,no,no,no
,,no,yes,15.0,2011.0,0.0,1800000.0,0.0,2025,14.0,2.7725887298583984,14.403297778421795,2025,0.0,0.0,no,no,no
,,no,no,20.0,2017.0,0.0,5000000.0,0.0,2025,8.0,3.044522523880005,15.424948670398354,2025,1.0,0.0,yes,no,no
,,no,yes,5.0,2011.0,0.0,500000.0,0.0,2025,14.0,1.7917594909667969,13.122365377402328,2025,0.0,0.0,no,no,no
,,no,yes,215.0,2019.0,0.0,,56.0,2025,6.0,5.375278472900391,,2025,0.0,0.0,no,no,no
,,no,no,55.0,1997.0,0.0,,0.0,2025,28.0,4.025351524353027,,2025,0.0,0.0,no,no,no
,,no,no,160.0,1989.0,25.0,25000000.0,0.0,2025,36.0,5.081404209136963,17.034386422832473,2025,0.0,,no,no,
,,no,yes,5.0,1996.0,0.0,500000.0,0.0,2025,29.0,1.7917594909667969,13.122365377402328,2025,0.0,0.0,no,no,no
,,no,no,150.0,2011.0,100.0,76000000.0,0.0,2025,14.0,5.017279624938965,18.1462439114085,2025,0.0,0.0,no,no,no
,,no,no,85.0,1993.0,0.0,40000000.0,0.0,2025,32.0,4.454347133636475,17.50439003707821,2025,0.0,0.0,no,no,no
,,yes,yes,7.0,1975.0,0.0,2300000.0,0.0,2025,50.0,2.079441547393799,14.648420115681892,2025,0.0,0.0,no,no,no
,,no,no,7.0,2012.0,0.0,540000.0,0.0,2025,13.0,2.079441547393799,13.199326270390594,2025,0.0,0.0,no,no,no
,,no,no,30.0,2024.0,0.0,12000000.0,0.0,2025,1.0,3.4339871406555176,16.300417291085605,2025,0.0,0.0,no,no,no
,,no,yes,7.0,2018.0,0.0,350000.0,10.0,2025,7.0,2.079441547393799,12.765691290604371,2025,0.0,0.0,no,no,no
,,no,yes,6.0,2018.0,0.0,2300000.0,0.0,2025,7.0,1.945910096168518,14.648420115681892,2025,0.0,0.0,no,no,no
,,yes,no,50.0,2007.0,0.0,15000000.0,0.0,2025,18.0,3.931825637817383,16.52356082573315,2025,0.0,0.0,no,no,no
,,no,no,5000.0,1995.0,0.0,,0.0,2025,30.0,8.517393112182617,,2025,0.0,0.0,no,no,no
,,,yes,30.0,1997.0,30.0,25000000.0,0.0,2025,28.0,3.4339871406555176,17.034386422832473,2025,1.0,1.0,yes,yes,yes
,,yes,no,37.0,2018.0,0.0,,0.0,2025,7.0,3.6375861167907715,,2025,0.0,0.0,no,no,no
,,no,no,70.0,2019.0,0.0,70000000.0,0.0,2025,6.0,4.2626800537109375,18.064005814299346,2025,0.0,1.0,no,yes,no
,,no,yes,8.0,2021.0,0.0,20000000.0,0.0,2025,4.0,2.1972246170043945,16.811242881518265,2025,0.0,0.0,no,no,no
,,no,no,250.0,2000.0,0.0,37250000.0,15.0,2025,25.0,5.525453090667725,17.43316252963548,2025,0.0,0.0,no,no,no
,,no,no,640.0,1999.0,0.0,2900000000.0,0.0,2025,26.0,6.463029384613037,21.787976574283668,2025,0.0,0.0,no,no,no
,,no,yes,12.0,2018.0,0.0,1800000.0,5.0,2025,7.0,2.5649492740631104,14.403297778421795,2025,0.0,0.0,no,no,no
,,no,no,20.0,2004.0,0.0,3000000.0,0.0,2025,21.0,3.044522523880005,14.914123179965662,2025,0.0,0.0,no,no,no
,,yes,yes,5.0,2003.0,0.0,3000000.0,0.0,2025,22.0,1.7917594909667969,14.914123179965662,2025,0.0,0.0,no,no,no
,,no,no,70.0,1990.0,0.0,25000000.0,0.0,2025,35.0,4.2626800537109375,17.034386422832473,2025,0.0,0.0,no,no,no
,,no,yes,7.0,2020.0,0.0,380000000.0,0.0,2025,5.0,2.079441547393799,19.755681813316283,2025,0.0,0.0,no,no,no
,,no,no,20.0,2010.0,0.0,5400000.0,0.0,2025,15.0,3.044522523880005,15.501909696719672,2025,1.0,1.0,yes,no,yes
,,no,no,23.0,2014.0,0.0,9500000.0,0.0,2025,11.0,3.178053855895996,16.066802461833923,2025,1.0,0.0,yes,no,no
,,no,no,5.0,1958.0,0.0,720000.0,0.0,2025,67.0,1.7917594909667969,13.487007879880162,2025,0.0,0.0,no,no,no
,,yes,yes,6.0,2015.0,0.0,3000000.0,0.0,2025,10.0,1.945910096168518,14.914123179965662,2025,0.0,0.0,no,no,no
,,yes,no,64.0,2010.0,0.0,50000000.0,0.0,2025,15.0,4.174387454986572,17.72753358339242,2025,0.0,0.0,no,no,no
,,yes,no,6.0,1990.0,0.0,44000000.0,0.0,2025,35.0,1.945910096168518,17.599700214609808,2025,0.0,0.0,no,no,no
,,yes,no,100.0,2018.0,0.0,300000000.0,0.0,2025,7.0,4.6151204109191895,19.519293035953808,2025,0.0,0.0,no,no,no
,,no,no,20.0,2018.0,0.0,5000000.0,56.0,2025,7.0,3.044522523880005,15.424948670398354,2025,0.0,0.0,no,no,no
,,no,no,45.0,1985.0,0.0,15680000.0,0.0,2025,40.0,3.828641414642334,16.567896636662045,2025,0.0,0.0,no,no,no
,,no,yes,6.0,2019.0,0.0,7300000.0,0.0,2025,6.0,1.945910096168518,15.803385043104912,2025,0.0,0.0,no,no,no
,,no,yes,5.0,2014.0,100.0,14600000.0,0.0,2025,11.0,1.7917594909667969,16.496532155171714,2025,0.0,0.0,no,no,no
,,yes,yes,92.0,1998.0,0.0,69000000.0,0.0,2025,27.0,4.532599449157715,18.049617077054286,2025,0.0,0.0,no,no,no
,,no,no,7.0,2013.0,0.0,6000000.0,0.0,2025,12.0,2.079441547393799,15.607270193858982,2025,0.0,0.0,no,no,no
,,no,no,480.0,1982.0,0.0,65000000.0,0.0,2025,43.0,6.175867080688477,17.989897843244528,2025,0.0,0.0,no,no,no
,,yes,yes,16.0,2019.0,0.0,19500000.0,0.0,2025,6.0,2.8332133293151855,16.785925074816024,2025,0.0,0.0,no,no,no
,,no,yes,25.0,2007.0,0.0,74334511.0,0.0,2025,18.0,3.25809645652771,18.12408589713281,2025,0.0,0.0,no,no,no
,,no,no,340.0,2013.0,90.0,77150000.0,0.0,2025,12.0,5.831882476806641,18.161262149735208,2025,0.0,0.0,no,no,no
,,no,no,5.0,2022.0,0.0,1440000.0,0.0,2025,3.0,1.7917594909667969,14.180154365996387,2025,0.0,0.0,no,no,no
,,yes,no,15.0,2016.0,0.0,,0.0,2025,9.0,2.7725887298583984,,2025,0.0,0.0,no,no,no
,,no,no,396.0,2000.0,0.0,200000000.0,0.0,2025,25.0,5.983936309814453,19.11382792951231,2025,0.0,1.0,no,yes,no
,,no,no,5.0,2022.0,0.0,500000.0,0.0,2025,3.0,1.7917594909667969,13.122365377402328,2025,0.0,0.0,no,no,no
,,no,no,7.0,2004.0,0.0,2000000.0,0.0,2025,21.0,2.079441547393799,14.508658238524095,2025,0.0,0.0,no,no,no
,,no,no,13.0,2016.0,100.0,2000000.0,0.0,2025,9.0,2.6390573978424072,14.508658238524095,2025,0.0,0.0,no,no,no
,,no,no,336.0,2012.0,100.0,2000000000.0,0.0,2025,13.0,5.820083141326904,21.416413018006356,2025,0.0,0.0,no,no,no
,,yes,no,20.0,2000.0,0.0,5950000.0,0.0,2025,25.0,3.044522523880005,15.598901945589025,2025,0.0,0.0,no,no,no
,,no,no,5.0,2006.0,0.0,2500000.0,0.0,2025,19.0,1.7917594909667969,14.731801689838349,2025,0.0,0.0,no,no,no
,,no,no,5.0,2009.0,0.0,1800000.0,0.0,2025,16.0,1.7917594909667969,14.403297778421795,2025,0.0,0.0,no,no,no
,,no,yes,5.0,2023.0,0.0,300000.0,0.0,2025,2.0,1.7917594909667969,12.611541086966115,2025,0.0,0.0,no,no,no
,,yes,yes,15.0,2012.0,0.0,3500000.0,0.0,2025,13.0,2.7725887298583984,15.068273812173887,2025,0.0,0.0,no,no,no
,,no,no,25.0,2023.0,0.0,3500000.0,0.0,2025,2.0,3.25809645652771,15.068273812173887,2025,0.0,0.0,no,no,no
,,no,no,6.0,2022.0,0.0,3500000.0,0.0,2025,3.0,1.945910096168518,15.068273812173887,2025,0.0,0.0,no,no,no
,,no,yes,30.0,2016.0,0.0,20000000.0,0.0,2025,9.0,3.4339871406555176,16.811242881518265,2025,0.0,0.0,no,no,no
,,no,yes,5.0,2023.0,0.0,1250000.0,0.0,2025,2.0,1.7917594909667969,14.038654909278163,2025,0.0,0.0,no,no,no
,,no,no,6.0,1990.0,0.0,2400000.0,0.0,2025,35.0,1.945910096168518,14.690979711984754,2025,0.0,0.0,no,no,no
,,no,yes,44.0,1990.0,0.0,99500000.0,0.0,2025,35.0,3.8066625595092773,18.41566821217907,2025,0.0,0.0,no,no,no
,,no,yes,6.0,1980.0,0.0,,0.0,2025,45.0,1.945910096168518,,2025,0.0,0.0,no,no,no
,,no,yes,5.0,2019.0,0.0,1800000.0,0.0,2025,6.0,1.7917594909667969,14.403297778421795,2025,0.0,0.0,no,no,no
,,no,no,76.0,1997.0,0.0,181000000.0,20.0,2025,28.0,4.343805313110352,19.01400759475496,2025,0.0,0.0,no,no,no
,,yes,no,12.0,1985.0,0.0,100000000.0,0.0,2025,40.0,2.5649492740631104,18.420680753952364,2025,0.0,0.0,no,no,no
,,no,no,20.0,2021.0,100.0,,0.0,2025,4.0,3.044522523880005,,2025,0.0,0.0,no,no,no
,,no,no,46.0,1961.0,0.0,9000000.0,0.0,2025,64.0,3.8501474857330322,16.012735246411598,2025,0.0,0.0,no,no,no
,,no,no,18.0,2021.0,0.0,16000000.0,15.0,2025,4.0,2.944438934326172,16.588099342704055,2025,0.0,0.0,no,no,no
,,no,no,84.0,2000.0,0.0,25000000.0,0.0,2025,25.0,4.442651271820068,17.034386422832473,2025,1.0,1.0,yes,yes,no
,,no,no,7.0,2014.0,0.0,1000000.0,0.0,2025,11.0,2.079441547393799,13.815511557963774,2025,0.0,0.0,no,no,no
,,yes,yes,10.0,2016.0,0.0,2555000.0,0.0,2025,9.0,2.397895336151123,14.753563173009297,2025,0.0,0.0,no,no,no
,,no,no,6.0,2007.0,0.0,3650000.0,0.0,2025,18.0,1.945910096168518,15.11023799953124,2025,0.0,0.0,no,no,no
,,,no,5.0,2012.0,100.0,7200000.0,0.0,2025,13.0,1.7917594909667969,15.789591722875162,2025,,0.0,,no,no
,,no,yes,7.0,2008.0,0.0,4200000.0,0.0,2025,17.0,2.079441547393799,15.250595321348806,2025,0.0,0.0,no,no,no
,,no,no,120.0,2017.0,0.0,889000000.0,5.0,2025,8.0,4.795790672302246,20.60560779460304,2025,0.0,0.0,no,no,no
,,no,yes,100.0,2005.0,0.0,,0.0,2025,20.0,4.6151204109191895,,2025,0.0,0.0,no,no,no
,,yes,no,5.0,2005.0,0.0,2000000.0,0.0,2025,20.0,1.7917594909667969,14.508658238524095,2025,0.0,0.0,no,no,no
,,yes,no,195.0,2019.0,0.0,900000000.0,0.0,2025,6.0,5.2781147956848145,20.617905322399697,2025,0.0,0.0,no,no,no
,,no,no,7.0,2002.0,0.0,3000000.0,0.0,2025,23.0,2.079441547393799,14.914123179965662,2025,0.0,0.0,no,no,no
,,yes,,6.0,2005.0,0.0,,0.0,2025,20.0,1.945910096168518,,2025,0.0,0.0,no,no,no
,,no,yes,8.0,2018.0,0.0,1400000.0,0.0,2025,7.0,2.1972246170043945,14.151983508870947,2025,0.0,0.0,no,no,no
,,yes,no,5.0,1945.0,0.0,,0.0,2025,80.0,1.7917594909667969,,2025,0.0,0.0,no,no,no
,,no,no,7.0,2020.0,0.0,2160000.0,0.0,2025,5.0,2.079441547393799,14.585619242623203,2025,0.0,0.0,no,no,no
,,no,yes,93.0,1998.0,0.0,25000000.0,0.0,2025,27.0,4.543294906616211,17.034386422832473,2025,0.0,0.0,no,no,no
,,no,yes,20.0,1990.0,0.0,10000000.0,0.0,2025,35.0,3.044522523880005,16.118095750958314,2025,0.0,0.0,no,no,no
,,no,no,24.0,2016.0,0.0,22000000.0,5.0,2025,9.0,3.2188758850097656,16.906553056777135,2025,0.0,0.0,no,no,no
,,yes,no,90.0,2014.0,0.0,99000000.0,0.0,2025,11.0,4.510859489440918,18.410630418199872,2025,1.0,1.0,yes,yes,yes
,,yes,no,31.0,1976.0,0.0,,0.0,2025,49.0,3.465735912322998,,2025,0.0,0.0,no,no,no
,,,no,8.0,1998.0,0.0,8893519.0,0.0,2025,27.0,2.1972246170043945,16.000833479628557,2025,0.0,0.0,no,no,no
,,no,no,35.0,2019.0,0.0,14000000.0,0.0,2025,6.0,3.5835189819335938,16.454567959008102,2025,0.0,0.0,no,no,no
,,no,no,50.0,1991.0,0.0,10000000.0,0.0,2025,34.0,3.931825637817383,16.118095750958314,2025,1.0,1.0,yes,yes,no
,,no,yes,450.0,1964.0,0.0,,0.0,2025,61.0,6.111467361450195,,2025,0.0,0.0,no,no,no
,,no,no,10.0,2021.0,0.0,700000.0,0.0,2025,4.0,2.397895336151123,13.45883704259595,2025,0.0,0.0,no,no,no
,,no,no,5.0,2007.0,0.0,1166051.0,0.0,2025,18.0,1.7917594909667969,13.969134241810684,2025,0.0,0.0,no,no,no
,,yes,no,13.0,2018.0,0.0,8358756.0,0.0,2025,7.0,2.6390573978424072,15.938820289795766,2025,1.0,1.0,yes,yes,yes
,,no,no,20.0,1980.0,0.0,4500000.0,0.0,2025,45.0,3.044522523880005,15.319588176962746,2025,0.0,0.0,no,no,no
